gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B cells Memory	CAFs MSC iCAF-like s1	CAFs MSC iCAF-like s2	CAFs myCAF like s4	CAFs myCAF like s5	Cancer Basal SC_0	Cancer Basal SC_1	Cancer Basal SC_2	Cancer Cycling_0	Cancer Cycling_1	Cancer Cycling_2	Cancer Her2 SC_0	Cancer Her2 SC_1	Cancer Her2 SC_2	Cancer LumA SC_0	Cancer LumA SC_1	Cancer LumA SC_2	Cancer LumB SC_1	Cancer LumB SC_2	Cycling PVL	Cycling_Myeloid	Endothelial ACKR1	Endothelial CXCL12	Endothelial Lymphatic LYVE1	Endothelial RGS5	G0_arrested	Luminal Progenitors_0	Luminal Progenitors_1	Luminal Progenitors_2	Mature Luminal_0	Mature Luminal_1	Mature Luminal_2	Myeloid_c0_DC_LAMP3	Myeloid_c10_Macrophage_1_EGR1	Myeloid_c11_cDC2_CD1C	Myeloid_c12_Monocyte_1_IL1B	Myeloid_c1_LAM1_FABP5	Myeloid_c2_LAM2_APOE	Myeloid_c3_cDC1_CLEC9A	Myeloid_c4_DCs_pDC_IRF7	Myeloid_c5_Macrophage_3_SIGLEC1	Myeloid_c8_Monocyte_2_S100A9	Myeloid_c9_Macrophage_2_CXCL10	Myoepithelial_0	Myoepithelial_2	PVL Differentiated s3	PVL Immature s1	PVL_Immature s2	Plasmablasts	T_cells_c11_MKI67	T_cells_c2_CD4+_T-regs_FOXP3	T_cells_c5_CD8+_GZMK	T_cells_c6_IFIT1
CD226	Q15762	False	CD226_HUMAN		CPI-SS06207F70E	CD226	0.088	0.066	0.0	0.286	0.059	0.0	0.015	0.046	0.0	0.045	0.022	0.071	0.074	0.08	0.0	0.014	0.0	0.047	0.0	0.0	0.0	0.043	0.03	0.048	0.04	0.032	0.033	0.029	0.0	0.0	0.041	0.0	0.167	0.202	0.091	0.0	0.147	0.078	0.667	0.024	0.0	0.333	0.088	0.045	0.0	0.04	0.2	0.096	0.037	0.0	0.0	0.089	0.307
CD248	Q9HCU0	False	CD248_HUMAN		CPI-SS095632066	CD248	0.238	0.394	1.0	0.857	0.445	0.167	0.103	0.194	0.077	0.101	0.121	0.429	0.191	0.287	0.0	0.187	0.0	0.246	0.0	0.308	0.429	0.219	0.258	0.381	0.395	0.216	0.119	0.143	0.333	0.0	0.122	0.0	0.417	0.44	0.364	0.4	0.363	0.343	0.333	0.286	0.167	1.0	0.275	0.287	0.333	0.4	0.0	0.846	0.309	0.4	0.333	0.249	0.412
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS0D7DB794A	CD274	0.112	0.041	0.0	0.143	0.051	0.056	0.165	0.107	0.0	0.034	0.065	0.0	0.138	0.141	0.0	0.022	0.2	0.094	0.0	0.0	0.0	0.04	0.03	0.0	0.04	0.069	0.062	0.029	0.0	0.0	0.054	0.0	0.5	0.179	0.273	0.0	0.124	0.082	0.0	0.119	0.0	0.0	0.269	0.088	0.333	0.04	0.0	0.192	0.082	0.4	0.333	0.095	0.333
CD274	Q9NZQ7	False	PD1L1_HUMAN		CPI-SS09D4B2070	CD274	0.112	0.041	0.0	0.143	0.051	0.056	0.165	0.107	0.0	0.034	0.065	0.0	0.138	0.141	0.0	0.022	0.2	0.094	0.0	0.0	0.0	0.04	0.03	0.0	0.04	0.069	0.062	0.029	0.0	0.0	0.054	0.0	0.5	0.179	0.273	0.0	0.124	0.082	0.0	0.119	0.0	0.0	0.269	0.088	0.333	0.04	0.0	0.192	0.082	0.4	0.333	0.095	0.333
PDCD1LG2	Q9BQ51	False	PD1L2_HUMAN		CPI-SS08DF7B12C	PDCD1LG2	0.112	0.093	0.0	0.143	0.073	0.028	0.054	0.054	0.051	0.017	0.035	0.214	0.101	0.086	0.0	0.013	0.0	0.058	0.0	0.077	0.0	0.074	0.083	0.0	0.06	0.066	0.024	0.014	0.067	0.0	0.0	0.0	0.25	0.119	0.091	0.0	0.206	0.122	0.0	0.095	0.0	0.333	0.209	0.023	0.0	0.09	0.2	0.077	0.064	0.2	0.0	0.087	0.307
CD320	Q9NPF0	False	CD320_HUMAN		CPI-SS00216A960	CD320	0.462	0.222	0.0	0.714	0.229	0.167	0.613	0.654	0.103	0.174	0.289	0.5	0.415	0.465	0.0	0.279	0.6	0.367	0.308	0.0	0.571	0.361	0.394	0.571	0.252	0.357	0.195	0.257	0.2	0.667	0.257	0.0	0.458	0.262	0.455	0.2	0.227	0.355	0.667	0.476	0.167	0.333	0.484	0.335	0.5	0.42	0.4	0.538	0.389	0.4	0.333	0.345	0.474
CD40LG	P29965	False	CD40L_HUMAN		CPI-SS0D9E45677	CD40LG	0.112	0.031	0.0	0.0	0.018	0.0	0.007	0.011	0.0	0.011	0.003	0.0	0.037	0.021	0.0	0.004	0.0	0.02	0.0	0.0	0.0	0.046	0.008	0.0	0.02	0.016	0.005	0.0	0.0	0.0	0.0	0.0	0.167	0.036	0.182	0.2	0.023	0.045	0.333	0.0	0.0	0.0	0.016	0.036	0.0	0.03	0.0	0.0	0.012	0.2	0.333	0.082	0.149
CD44	P16070	False	CD44_HUMAN		CPI-SS01503DD69	CD44	0.838	0.656	1.0	1.0	0.782	0.861	0.855	0.859	0.538	0.815	0.749	0.643	0.883	0.994	1.0	0.783	1.0	0.837	0.538	0.769	0.714	0.62	0.508	0.524	0.701	0.863	0.738	0.8	0.867	1.0	0.838	1.0	0.958	0.952	0.727	1.0	0.956	0.735	0.667	0.738	0.833	1.0	0.896	0.864	1.0	0.54	1.0	0.904	0.663	0.8	0.667	0.743	0.956
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E80C8B3C	CD47	0.662	0.383	1.0	1.0	0.512	0.556	0.758	0.803	0.333	0.629	0.601	0.571	0.75	0.942	0.0	0.491	1.0	0.742	0.462	0.308	0.429	0.364	0.348	0.476	0.465	0.613	0.59	0.614	0.667	0.0	0.649	1.0	0.75	0.619	0.364	0.8	0.683	0.535	0.333	0.5	0.0	0.667	0.786	0.627	0.333	0.33	0.4	0.692	0.452	0.8	0.0	0.52	0.877
CD47	Q08722	False	CD47_HUMAN		CPI-SS0E9015902	CD47	0.662	0.383	1.0	1.0	0.512	0.556	0.758	0.803	0.333	0.629	0.601	0.571	0.75	0.942	0.0	0.491	1.0	0.742	0.462	0.308	0.429	0.364	0.348	0.476	0.465	0.613	0.59	0.614	0.667	0.0	0.649	1.0	0.75	0.619	0.364	0.8	0.683	0.535	0.333	0.5	0.0	0.667	0.786	0.627	0.333	0.33	0.4	0.692	0.452	0.8	0.0	0.52	0.877
CD48	P09326	False	CD48_HUMAN		CPI-SS056FF4363	CD48	0.625	0.105	0.0	0.286	0.098	0.0	0.155	0.19	0.026	0.028	0.109	0.071	0.059	0.006	0.0	0.069	0.0	0.257	0.077	0.308	0.429	0.173	0.106	0.048	0.143	0.146	0.076	0.057	0.267	0.0	0.081	0.0	0.5	0.048	0.818	0.4	0.085	0.424	0.333	0.452	0.0	0.0	0.451	0.296	0.0	0.09	0.6	0.212	0.239	0.4	0.333	0.428	0.184
CD52	P31358	False	CD52_HUMAN		CPI-SS073C1B796	CD52	0.962	0.461	0.0	0.857	0.368	0.111	0.339	0.48	0.103	0.157	0.283	0.643	0.41	0.352	0.0	0.198	0.2	0.551	0.462	0.231	0.571	0.552	0.303	0.667	0.422	0.362	0.252	0.257	0.333	0.0	0.365	1.0	0.917	0.512	0.909	1.0	0.724	0.694	0.667	0.881	0.0	0.333	0.736	0.516	0.5	0.39	0.8	0.615	0.581	1.0	0.667	0.833	0.842
CD58	P19256	False	LFA3_HUMAN		CPI-SS029C16DCA	CD58	0.275	0.168	0.0	0.429	0.253	0.25	0.257	0.245	0.051	0.242	0.181	0.286	0.287	0.391	0.0	0.199	0.4	0.188	0.385	0.154	0.286	0.148	0.28	0.19	0.233	0.241	0.2	0.171	0.267	0.333	0.162	0.0	0.417	0.298	0.364	0.4	0.415	0.253	0.333	0.19	0.167	0.333	0.341	0.274	0.167	0.3	0.2	0.442	0.178	0.6	0.0	0.214	0.596
CD70	P32970	False	CD70_HUMAN		CPI-SS01999882C	CD70	0.125	0.011	0.0	0.0	0.021	0.0	0.012	0.013	0.0	0.0	0.008	0.0	0.016	0.009	0.0	0.014	0.0	0.011	0.0	0.0	0.0	0.012	0.008	0.0	0.003	0.014	0.01	0.0	0.0	0.0	0.0	0.0	0.042	0.024	0.091	0.0	0.003	0.029	0.0	0.048	0.0	0.0	0.033	0.027	0.0	0.0	0.0	0.0	0.023	0.2	0.0	0.034	0.088
CD80	P33681	False	CD80_HUMAN		CPI-SS0DC98E54D	CD80	0.062	0.05	0.0	0.0	0.045	0.0	0.019	0.017	0.026	0.028	0.009	0.0	0.106	0.147	0.0	0.009	0.0	0.024	0.0	0.0	0.0	0.019	0.023	0.048	0.043	0.022	0.024	0.0	0.0	0.0	0.014	0.0	0.25	0.155	0.182	0.0	0.178	0.049	0.333	0.071	0.0	0.667	0.099	0.038	0.0	0.01	0.0	0.096	0.023	0.2	0.0	0.042	0.325
CD86	P42081	False	CD86_HUMAN		CPI-SS0452C6098	CD86	0.238	0.186	0.0	0.286	0.188	0.056	0.123	0.13	0.026	0.09	0.074	0.071	0.234	0.327	0.0	0.076	0.2	0.158	0.0	0.154	0.286	0.133	0.091	0.095	0.146	0.138	0.124	0.043	0.2	0.0	0.027	0.0	0.5	0.56	0.182	0.2	0.603	0.359	0.333	0.214	0.0	0.667	0.451	0.152	0.0	0.11	0.4	0.462	0.168	0.4	0.333	0.192	0.596
CD80	P33681	False	CD80_HUMAN		CPI-SS08EC6823D	CD80	0.062	0.05	0.0	0.0	0.045	0.0	0.019	0.017	0.026	0.028	0.009	0.0	0.106	0.147	0.0	0.009	0.0	0.024	0.0	0.0	0.0	0.019	0.023	0.048	0.043	0.022	0.024	0.0	0.0	0.0	0.014	0.0	0.25	0.155	0.182	0.0	0.178	0.049	0.333	0.071	0.0	0.667	0.099	0.038	0.0	0.01	0.0	0.096	0.023	0.2	0.0	0.042	0.325
CD86	P42081	False	CD86_HUMAN		CPI-SS0A72C2360	CD86	0.238	0.186	0.0	0.286	0.188	0.056	0.123	0.13	0.026	0.09	0.074	0.071	0.234	0.327	0.0	0.076	0.2	0.158	0.0	0.154	0.286	0.133	0.091	0.095	0.146	0.138	0.124	0.043	0.2	0.0	0.027	0.0	0.5	0.56	0.182	0.2	0.603	0.359	0.333	0.214	0.0	0.667	0.451	0.152	0.0	0.11	0.4	0.462	0.168	0.4	0.333	0.192	0.596
CD93	Q9NPY3	False	C1QR1_HUMAN		CPI-SS0B1650B85	CD93	0.3	0.371	0.0	1.0	0.411	0.056	0.125	0.244	0.077	0.146	0.136	0.286	0.234	0.419	0.0	0.215	0.4	0.3	0.077	0.385	0.571	0.633	0.667	0.286	0.711	0.267	0.133	0.1	0.333	0.333	0.189	1.0	0.625	0.619	0.364	0.2	0.5	0.302	0.333	0.143	0.333	0.667	0.313	0.271	0.5	0.6	0.8	0.942	0.299	0.6	0.0	0.324	0.649
CD96	P40200	False	TACT_HUMAN		CPI-SS03F821467	CD96	0.212	0.154	0.0	0.286	0.076	0.056	0.032	0.062	0.0	0.079	0.033	0.071	0.138	0.153	0.0	0.015	0.2	0.1	0.0	0.0	0.0	0.108	0.053	0.095	0.07	0.056	0.019	0.014	0.0	0.0	0.054	0.0	0.417	0.274	0.273	0.0	0.157	0.118	0.333	0.19	0.0	0.0	0.143	0.079	0.0	0.04	0.2	0.096	0.088	0.6	0.0	0.209	0.474
CD99	P14209	False	CD99_HUMAN		CPI-SS01560CA22	CD99	0.912	0.766	0.0	1.0	0.842	0.556	0.779	0.753	0.462	0.77	0.634	0.571	0.904	0.994	1.0	0.824	1.0	0.792	0.769	0.615	0.571	0.775	0.765	0.952	0.801	0.856	0.648	0.5	0.933	0.333	0.649	1.0	0.958	0.976	0.909	0.6	0.928	0.812	0.667	0.786	0.667	1.0	0.879	0.722	1.0	0.75	1.0	0.962	0.727	1.0	1.0	0.764	0.965
CHL1	O00533	False	NCHL1_HUMAN		CPI-SS0DBA22B92	CHL1	0.1	0.057	1.0	0.143	0.06	0.028	0.005	0.014	0.0	0.011	0.009	0.0	0.016	0.043	0.0	0.08	0.0	0.017	0.0	0.0	0.0	0.031	0.008	0.0	0.027	0.04	0.0	0.071	0.0	0.0	0.068	0.0	0.0	0.024	0.0	0.0	0.028	0.008	0.0	0.071	0.0	0.0	0.011	0.084	0.0	0.05	0.0	0.038	0.026	0.0	0.0	0.026	0.061
CLCF1	Q9UBD9	False	CLCF1_HUMAN		CPI-SC08497FAC9	CLCF1	0.075	0.05	0.0	0.143	0.067	0.056	0.028	0.029	0.077	0.045	0.028	0.143	0.053	0.119	0.0	0.095	0.2	0.039	0.0	0.077	0.0	0.034	0.053	0.0	0.033	0.065	0.114	0.014	0.067	0.0	0.054	0.0	0.042	0.06	0.0	0.4	0.093	0.049	0.0	0.024	0.0	0.333	0.071	0.081	0.0	0.05	0.0	0.154	0.036	0.0	0.0	0.039	0.105
EPO	P01588	False	EPO_HUMAN		CPI-SS087A17AD6	EPO	0.012	0.011	0.0	0.143	0.008	0.0	0.006	0.005	0.0	0.017	0.002	0.0	0.133	0.162	0.0	0.007	0.2	0.01	0.0	0.0	0.0	0.006	0.008	0.048	0.01	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.004	0.0	0.024	0.0	0.0	0.011	0.009	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.004	0.018
ESAM	Q96AP7	False	ESAM_HUMAN		CPI-SS04C672963	ESAM	0.15	0.225	0.0	0.857	0.254	0.083	0.092	0.113	0.051	0.146	0.093	0.214	0.165	0.229	0.0	0.168	0.2	0.218	0.077	0.615	0.143	0.472	0.659	0.333	0.648	0.193	0.09	0.043	0.133	0.0	0.176	0.0	0.333	0.226	0.182	0.2	0.26	0.188	0.0	0.262	0.167	0.333	0.236	0.224	0.167	0.57	0.4	0.827	0.212	0.4	0.333	0.187	0.395
FLT3LG	P49771	False	FLT3L_HUMAN		CPI-SS0D97E07F8	FLT3LG	0.175	0.167	0.0	0.286	0.103	0.056	0.064	0.066	0.026	0.056	0.046	0.143	0.101	0.242	0.0	0.075	0.0	0.133	0.077	0.0	0.0	0.207	0.129	0.095	0.083	0.111	0.033	0.029	0.0	0.0	0.135	0.0	0.333	0.214	0.455	0.2	0.206	0.131	0.333	0.262	0.0	0.333	0.176	0.111	0.333	0.14	0.6	0.212	0.102	0.4	0.0	0.235	0.544
FTH1	P02794	False	FRIH_HUMAN		CPI-SS018AC8F36	FTH1	1.0	0.982	1.0	1.0	0.995	1.0	0.999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.999	1.0	0.999	1.0	0.923	1.0	0.981	0.977	1.0	0.983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99	1.0	1.0	0.972	1.0	1.0	0.994	1.0
FTL	P02792	False	FRIL_HUMAN		CPI-SS00577086D	FTL	1.0	0.999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994	1.0	0.999	1.0	1.0	1.0	0.997	0.985	1.0	0.99	0.999	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.995	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
HGF	P14210	False	HGF_HUMAN		CPI-SS0109FE6AE	HGF	0.05	0.096	0.0	0.0	0.08	0.0	0.01	0.012	0.0	0.034	0.015	0.071	0.032	0.08	0.0	0.033	0.0	0.042	0.0	0.0	0.0	0.046	0.03	0.048	0.04	0.038	0.024	0.1	0.067	0.0	0.095	0.0	0.0	0.179	0.0	0.2	0.126	0.086	0.0	0.024	0.0	0.0	0.038	0.088	0.0	0.09	0.0	0.115	0.044	0.0	0.0	0.056	0.105
KISS1	Q15726	False	KISS1_HUMAN		CPI-SS0F856A80F	KISS1	0.012	0.005	0.0	0.0	0.017	0.0	0.021	0.015	0.0	0.017	0.007	0.0	0.043	0.116	0.0	0.005	0.0	0.006	0.0	0.0	0.0	0.003	0.0	0.048	0.007	0.014	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.004	0.0	0.0	0.0	0.0	0.011	0.005	0.0	0.0	0.0	0.0	0.006	0.2	0.0	0.005	0.035
KITLG	P21583	False	SCF_HUMAN		CPI-SS0A612BCEF	KITLG	0.1	0.125	0.0	0.429	0.18	0.028	0.066	0.082	0.0	0.118	0.055	0.071	0.34	0.404	0.0	0.254	0.6	0.359	0.231	0.154	0.286	0.123	0.144	0.048	0.266	0.262	0.071	0.071	0.133	0.0	0.176	0.0	0.167	0.226	0.273	0.2	0.204	0.11	0.333	0.024	0.0	0.0	0.181	0.226	0.0	0.15	0.0	0.5	0.093	0.8	0.333	0.096	0.404
KLRB1	Q12918	False	KLRB1_HUMAN		CPI-SS0E292C126	KLRB1	0.212	0.047	0.0	0.143	0.045	0.0	0.015	0.044	0.026	0.011	0.02	0.0	0.021	0.009	0.0	0.011	0.0	0.056	0.0	0.077	0.0	0.071	0.015	0.095	0.03	0.027	0.024	0.071	0.067	0.0	0.068	0.0	0.083	0.024	0.091	0.0	0.034	0.086	0.0	0.071	0.0	0.0	0.049	0.133	0.0	0.04	0.2	0.096	0.067	0.0	0.0	0.144	0.053
LAIR1	Q6GTX8	False	LAIR1_HUMAN		CPI-SS067BA9202	LAIR1	0.488	0.318	0.0	0.857	0.349	0.194	0.2	0.245	0.051	0.157	0.145	0.357	0.34	0.41	0.0	0.17	0.0	0.356	0.077	0.154	0.714	0.21	0.174	0.238	0.276	0.269	0.171	0.143	0.267	0.0	0.216	1.0	0.458	0.762	0.636	0.8	0.773	0.531	0.333	0.524	0.167	1.0	0.626	0.276	0.167	0.21	0.2	0.635	0.322	0.8	0.333	0.384	0.658
LCK	P06239	False	LCK_HUMAN		CPI-SC00C58C990	LCK	0.575	0.202	0.0	0.143	0.137	0.056	0.094	0.162	0.077	0.118	0.109	0.286	0.138	0.113	0.0	0.051	0.4	0.241	0.077	0.154	0.286	0.281	0.106	0.429	0.179	0.132	0.143	0.1	0.133	0.0	0.108	1.0	0.542	0.214	0.727	0.2	0.204	0.31	0.0	0.429	0.0	0.0	0.319	0.199	0.167	0.13	0.4	0.288	0.244	0.6	0.667	0.456	0.518
LCN2	P80188	False	NGAL_HUMAN		CPI-SS0D5A3EC0A	LCN2	0.125	0.274	0.0	0.286	0.26	0.528	0.392	0.185	0.385	0.32	0.229	0.5	0.734	0.963	0.0	0.085	0.6	0.07	0.231	0.077	0.286	0.151	0.106	0.048	0.233	0.204	0.562	0.257	0.4	0.0	0.203	1.0	0.292	0.5	0.091	0.2	0.701	0.082	0.333	0.095	0.667	1.0	0.341	0.19	0.333	0.14	0.2	0.231	0.133	0.6	0.0	0.14	0.807
LEP	P41159	False	LEP_HUMAN		CPI-SS066FE05CA	LEP	0.0	0.008	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.01	0.0	0.0	0.001	0.0	0.0	0.002	0.0
MST1	P26927	False	HGFL_HUMAN		CPI-SS03EACE0E0	MST1	0.05	0.082	0.0	0.286	0.087	0.0	0.04	0.081	0.051	0.073	0.042	0.143	0.122	0.242	0.0	0.177	0.4	0.293	0.615	0.0	0.286	0.062	0.053	0.095	0.126	0.16	0.048	0.129	0.067	0.0	0.23	0.0	0.042	0.155	0.091	0.0	0.101	0.11	0.0	0.0	0.167	0.667	0.06	0.229	0.333	0.08	0.0	0.115	0.059	0.0	0.333	0.078	0.158
NELL2	Q99435	False	NELL2_HUMAN		CPI-SS02B2C16ED	NELL2	0.188	0.059	0.0	0.143	0.051	0.028	0.018	0.131	0.026	0.034	0.026	0.071	0.085	0.043	0.0	0.184	0.0	0.228	0.0	0.0	0.0	0.083	0.038	0.0	0.043	0.115	0.019	0.014	0.0	0.0	0.027	0.0	0.042	0.083	0.091	0.0	0.064	0.078	0.333	0.048	0.0	0.333	0.055	0.086	0.0	0.04	0.2	0.058	0.032	0.0	0.0	0.121	0.263
PECAM1	P16284	False	PECA1_HUMAN		CPI-SS0E0DEA7D5	PECAM1	0.412	0.526	0.0	0.857	0.521	0.222	0.258	0.378	0.128	0.236	0.216	0.643	0.447	0.575	0.0	0.272	0.2	0.467	0.231	0.462	0.857	0.873	0.848	0.619	0.797	0.377	0.181	0.271	0.2	0.0	0.216	1.0	0.833	0.845	0.455	0.2	0.74	0.571	0.333	0.595	0.333	1.0	0.588	0.416	0.667	0.74	0.8	0.904	0.475	1.0	0.333	0.519	0.754
PROC	P04070	False	PROC_HUMAN		CPI-SS0291D3D2E	PROC	0.025	0.007	0.0	0.0	0.027	0.028	0.01	0.008	0.0	0.011	0.01	0.0	0.0	0.015	0.0	0.035	0.0	0.015	0.0	0.0	0.0	0.006	0.023	0.048	0.013	0.022	0.038	0.014	0.0	0.0	0.014	0.0	0.083	0.0	0.091	0.2	0.008	0.033	0.0	0.048	0.0	0.0	0.005	0.027	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.02	0.0
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0CBC7840D	PTPRC	0.838	0.491	0.0	0.571	0.399	0.139	0.185	0.309	0.0	0.197	0.173	0.429	0.511	0.697	0.0	0.157	0.6	0.482	0.077	0.308	0.571	0.41	0.197	0.143	0.355	0.287	0.157	0.143	0.4	0.0	0.176	0.0	0.667	0.845	0.727	0.8	0.799	0.559	0.333	0.548	0.333	1.0	0.544	0.437	0.5	0.35	0.8	0.577	0.365	1.0	1.0	0.63	0.877
PTPRC	P08575	False	PTPRC_HUMAN		CPI-SS0822AEF5F	PTPRC	0.838	0.491	0.0	0.571	0.399	0.139	0.185	0.309	0.0	0.197	0.173	0.429	0.511	0.697	0.0	0.157	0.6	0.482	0.077	0.308	0.571	0.41	0.197	0.143	0.355	0.287	0.157	0.143	0.4	0.0	0.176	0.0	0.667	0.845	0.727	0.8	0.799	0.559	0.333	0.548	0.333	1.0	0.544	0.437	0.5	0.35	0.8	0.577	0.365	1.0	1.0	0.63	0.877
PTPRD	P23468	False	PTPRD_HUMAN		CPI-SS096F8C268	PTPRD	0.012	0.059	0.0	0.143	0.163	0.0	0.013	0.02	0.026	0.022	0.025	0.071	0.021	0.043	0.0	0.034	0.0	0.009	0.0	0.231	0.0	0.025	0.015	0.048	0.063	0.035	0.033	0.043	0.2	0.0	0.054	0.0	0.0	0.143	0.0	0.0	0.093	0.033	0.0	0.024	0.0	0.0	0.027	0.027	0.0	0.05	0.0	0.173	0.044	0.0	0.0	0.022	0.096
RBP4	P02753	False	RET4_HUMAN		CPI-SS0ABEE4D3D	RBP4	0.0	0.047	0.0	0.0	0.022	0.0	0.011	0.073	0.051	0.022	0.016	0.071	0.043	0.128	0.0	0.017	0.4	0.019	0.0	0.0	0.143	0.012	0.015	0.048	0.02	0.028	0.062	0.029	0.0	0.0	0.0	0.0	0.083	0.083	0.0	0.0	0.057	0.037	0.0	0.0	0.0	0.0	0.016	0.023	0.167	0.04	0.0	0.038	0.012	0.0	0.0	0.011	0.035
RNASET2	O00584	False	RNT2_HUMAN		CPI-SS016FD0C8A	RNASET2	0.725	0.487	0.0	1.0	0.519	0.333	0.694	0.696	0.256	0.444	0.427	0.429	0.835	0.893	1.0	0.566	0.8	0.701	0.538	0.154	0.571	0.432	0.341	0.476	0.458	0.675	0.414	0.557	0.4	0.0	0.568	1.0	0.458	0.845	0.455	0.8	0.851	0.673	0.667	0.643	0.667	1.0	0.72	0.618	0.5	0.38	0.2	0.75	0.449	0.6	1.0	0.55	0.807
SIGLEC15	Q6ZMC9	False	SIG15_HUMAN		CPI-SS07D508428	SIGLEC15	0.012	0.002	0.0	0.0	0.006	0.0	0.001	0.002	0.0	0.034	0.009	0.0	0.0	0.003	0.0	0.019	0.0	0.024	0.077	0.0	0.0	0.006	0.008	0.0	0.007	0.018	0.0	0.0	0.0	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.023	0.008	0.0	0.0	0.0	0.0	0.0	0.011	0.0	0.0	0.2	0.058	0.008	0.0	0.0	0.006	0.018
SPN	P16150	False	LEUK_HUMAN		CPI-SS02A170A99	SPN	0.188	0.099	0.0	0.143	0.09	0.028	0.042	0.085	0.026	0.062	0.046	0.143	0.069	0.086	0.0	0.054	0.0	0.147	0.077	0.077	0.286	0.108	0.061	0.048	0.096	0.086	0.038	0.057	0.0	0.0	0.068	0.0	0.5	0.119	0.273	0.4	0.162	0.204	0.0	0.167	0.0	0.0	0.17	0.113	0.167	0.06	0.0	0.058	0.119	0.2	0.0	0.236	0.368
CD177	Q8N6Q3	False	CD177_HUMAN		CPI-SS0AB1A3A6D	CD177	0.025	0.026	0.0	0.0	0.03	0.0	0.003	0.013	0.026	0.0	0.003	0.071	0.016	0.024	0.0	0.015	0.0	0.009	0.0	0.0	0.0	0.012	0.0	0.0	0.003	0.02	0.0	0.014	0.0	0.0	0.0	0.0	0.125	0.083	0.0	0.0	0.046	0.033	0.0	0.0	0.0	0.0	0.011	0.007	0.0	0.02	0.0	0.0	0.014	0.0	0.0	0.019	0.026
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A_receptor	CPI-SC0C33040A3	ACVR1	0.088	0.123	0.0	0.286	0.173	0.111	0.08	0.14	0.077	0.202	0.099	0.143	0.293	0.446	0.0	0.064	0.2	0.146	0.077	0.077	0.286	0.083	0.068	0.0	0.143	0.135	0.129	0.186	0.267	0.0	0.189	0.0	0.208	0.226	0.182	0.0	0.152	0.086	0.0	0.048	0.0	0.0	0.137	0.238	0.167	0.09	0.0	0.346	0.078	0.2	0.0	0.09	0.333
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A_receptor	CPI-SC063D5B0A1	ACVR1	0.088	0.123	0.0	0.286	0.173	0.111	0.08	0.14	0.077	0.202	0.099	0.143	0.293	0.446	0.0	0.064	0.2	0.146	0.077	0.077	0.286	0.083	0.068	0.0	0.143	0.135	0.129	0.186	0.267	0.0	0.189	0.0	0.208	0.226	0.182	0.0	0.152	0.086	0.0	0.048	0.0	0.0	0.137	0.238	0.167	0.09	0.0	0.346	0.078	0.2	0.0	0.09	0.333
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A_receptor	CPI-CC0AFC21177	ACVR1	0.088	0.123	0.0	0.286	0.173	0.111	0.08	0.14	0.077	0.202	0.099	0.143	0.293	0.446	0.0	0.064	0.2	0.146	0.077	0.077	0.286	0.083	0.068	0.0	0.143	0.135	0.129	0.186	0.267	0.0	0.189	0.0	0.208	0.226	0.182	0.0	0.152	0.086	0.0	0.048	0.0	0.0	0.137	0.238	0.167	0.09	0.0	0.346	0.078	0.2	0.0	0.09	0.333
ACVR1	Q04771	True	ACVR1_HUMAN	ACVR_1A2A_receptor	CPI-SC06FA9E664	ACVR1	0.088	0.123	0.0	0.286	0.173	0.111	0.08	0.14	0.077	0.202	0.099	0.143	0.293	0.446	0.0	0.064	0.2	0.146	0.077	0.077	0.286	0.083	0.068	0.0	0.143	0.135	0.129	0.186	0.267	0.0	0.189	0.0	0.208	0.226	0.182	0.0	0.152	0.086	0.0	0.048	0.0	0.0	0.137	0.238	0.167	0.09	0.0	0.346	0.078	0.2	0.0	0.09	0.333
